trade_id,trend,momentum,volume,volatility,structure,execution,consistency,probability,expected_return,expected_loss,expected_value,realized_return,pnl
T377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7639696534868826,150.0,-100.0,90.99241337172066,6.3868893359175445,6.3868893359175445
T378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827564494955549,150.0,-100.0,95.68911237388872,100.08072804058543,100.08072804058543
T379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878307310541729,150.0,-100.0,119.57682763543224,165.0895949909733,165.0895949909733
T380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530852841867953,150.0,-100.0,32.71321046698825,138.67605540492366,138.67605540492366
T381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62486992122527,150.0,-100.0,56.2174803063175,-88.97903479551465,-88.97903479551465
T382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41680680009164134,150.0,-100.0,4.2017000229103445,28.78798698635292,28.78798698635292
T383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109116983877448,150.0,-100.0,2.727924596936191,-73.47863810916851,-73.47863810916851
T384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684112310165459,150.0,-100.0,117.10280775413649,71.87270715567287,71.87270715567287
T385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528265031222124,150.0,-100.0,32.066257805530995,-115.87158032038884,-115.87158032038884
T386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6319662433441682,150.0,-100.0,57.99156083604205,-148.45395447716527,-148.45395447716527
T387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126584649756176,150.0,-100.0,28.164616243904398,208.23696772285857,208.23696772285857
T388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616954556871832,150.0,-100.0,65.4238639217958,171.44082501652866,171.44082501652866
T389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717691086713231,150.0,-100.0,67.94227716783078,184.6552803631572,184.6552803631572
T390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828872700816379,150.0,-100.0,20.721817520409473,-86.90320587526996,-86.90320587526996
T391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254867335754771,150.0,-100.0,81.37168339386928,195.19674205430977,195.19674205430977
T392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032018086164198,150.0,-100.0,100.80045215410493,117.70179104377323,117.70179104377323
T393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783757528443176,150.0,-100.0,94.5939382110794,110.04039966748732,110.04039966748732
T394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397909274757647,150.0,-100.0,109.94773186894116,-108.75433806746632,-108.75433806746632
T395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41358371061277993,150.0,-100.0,3.3959276531949882,71.84045956516715,71.84045956516715
T396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693508989763571,150.0,-100.0,67.33772474408929,164.93764541828432,164.93764541828432
T397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878059254626637,150.0,-100.0,96.95148136566593,-122.55373150285553,-122.55373150285553
T398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435689790422877,150.0,-100.0,35.89224476057193,-43.80106671347363,-43.80106671347363
T399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575450342035216,150.0,-100.0,114.3862585508804,204.00240328573244,204.00240328573244
T400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966306752191272,150.0,-100.0,99.1576688047818,133.26123339467296,133.26123339467296
T401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727146276162481,150.0,-100.0,81.78656904062024,129.81757683790016,129.81757683790016
T402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44173204249469167,150.0,-100.0,10.433010623672914,-99.27341629981726,-99.27341629981726
T403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920551595182489,150.0,-100.0,123.01378987956222,220.61102777077144,220.61102777077144
T404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840963879152322,150.0,-100.0,110.24096978808049,209.36930257823755,209.36930257823755
T405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397032923215148,150.0,-100.0,9.925823080378692,-22.313090739441577,-22.313090739441577
T406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809531756930828,150.0,-100.0,102.382939232707,99.67287173601795,99.67287173601795
T407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296325985866069,150.0,-100.0,57.40814964665172,206.99392805645226,206.99392805645226
T408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676040236854364,150.0,-100.0,41.9010059213591,192.03100132522763,192.03100132522763
T409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47098599488049697,150.0,-100.0,17.74649872012425,177.33667841006897,177.33667841006897
T410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255737924408371,150.0,-100.0,81.39344811020926,199.91554490739802,199.91554490739802
T411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170710691478684,150.0,-100.0,79.26776728696711,128.41898436409758,128.41898436409758
T412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431635983430487,150.0,-100.0,85.79089958576216,164.1643935773071,164.1643935773071
T413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396380442272053,150.0,-100.0,34.90951105680132,-107.76714921112232,-107.76714921112232
T414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526553383483657,150.0,-100.0,38.16383458709142,175.69539248294575,175.69539248294575
T415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942236716266493,150.0,-100.0,98.55591790666232,158.9790890969799,158.9790890969799
T416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735366155952917,150.0,-100.0,83.84153898822925,143.36831268087133,143.36831268087133
T417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733241100938943,150.0,-100.0,68.33102752347355,101.27353476646792,101.27353476646792
T418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112742141559724,150.0,-100.0,52.8185535389931,166.59901652845073,166.59901652845073
T419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546109115230949,150.0,-100.0,36.52727880773725,-94.28500960662801,-94.28500960662801
T420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40900327780022727,150.0,-100.0,2.2508194500568166,-128.06316106133787,-128.06316106133787
T421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363769197830639,150.0,-100.0,109.09422994576599,204.29910580875162,204.29910580875162
T422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44826723509772043,150.0,-100.0,12.0668087744301,149.02901970561336,149.02901970561336
T423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486189038543086,150.0,-100.0,37.154725963577135,134.84101085828624,134.84101085828624
T424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514474975959936,150.0,-100.0,112.8618743989984,-71.49077224079272,-71.49077224079272
T425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43948458109541433,150.0,-100.0,9.871145273853585,235.53066862909628,235.53066862909628
T426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914034175417448,150.0,-100.0,72.85085438543621,-97.89843510660455,-97.89843510660455
T427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994892540886053,150.0,-100.0,74.87231352215133,208.09391513040953,208.09391513040953
T428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346001314690392,150.0,-100.0,83.65003286725982,-94.31255150203769,-94.31255150203769
T429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584732938955597,150.0,-100.0,39.618323473889916,200.05230462835706,200.05230462835706
T430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462616449774231,150.0,-100.0,111.56541124435577,230.61391289943228,230.61391289943228
T431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5187167341874032,150.0,-100.0,29.679183546850794,215.74572267920237,215.74572267920237
T432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438335343106323,150.0,-100.0,60.95838357765807,-96.30385579646543,-96.30385579646543
T433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170520156881657,150.0,-100.0,79.26300392204143,177.57426880202337,177.57426880202337
T434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362466775032568,150.0,-100.0,59.0616693758142,128.53488877413702,128.53488877413702
T435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410205290560413,150.0,-100.0,60.255132264010335,115.3789510063072,115.3789510063072
T436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034962892192134,150.0,-100.0,25.874072304803356,-109.2762723114959,-109.2762723114959
T437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563338629782083,150.0,-100.0,64.08346574455206,112.39217972047084,112.39217972047084
T438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44354638339788577,150.0,-100.0,10.886595849471448,-109.57161806999855,-109.57161806999855
T439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467732901700594,150.0,-100.0,61.69332254251484,-123.88077570410468,-123.88077570410468
T440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373657627597598,150.0,-100.0,34.341440689939944,59.84301618720275,59.84301618720275
T441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039526070453519,150.0,-100.0,75.98815176133797,70.79320284972552,70.79320284972552
T442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105991412751132,150.0,-100.0,102.6497853187783,125.84694741582803,125.84694741582803
T443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701897726474694,150.0,-100.0,75.47443161867349,157.33965059927746,157.33965059927746
T444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628118254477771,150.0,-100.0,57.02956361944276,139.4434880586153,139.4434880586153
T445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44009000704095175,150.0,-100.0,10.02250176023793,100.6410236424408,100.6410236424408
T446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393349783362824,150.0,-100.0,84.83374458407059,145.0705933857869,145.0705933857869
T447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062867341724096,150.0,-100.0,76.57168354310241,-99.43451131165457,-99.43451131165457
T448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512266536429209,150.0,-100.0,112.80666341073022,92.8136896339669,92.8136896339669
T449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475203538270781,150.0,-100.0,36.88008845676952,155.42798528882616,155.42798528882616
T450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46150164756187284,150.0,-100.0,15.375411890468207,-62.02876477405898,-62.02876477405898
T451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462464133346127,150.0,-100.0,86.56160333365318,106.69125758927495,106.69125758927495
T452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531567493891063,150.0,-100.0,38.28918734727658,-58.22604099807014,-58.22604099807014
T453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583176179206037,150.0,-100.0,114.57940448015093,137.49767427005236,137.49767427005236
T454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855862117188138,150.0,-100.0,46.39655292970344,-69.02361386975028,-69.02361386975028
T455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152646692311038,150.0,-100.0,53.81616730777594,206.33525684137916,206.33525684137916
T456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772298736116619,150.0,-100.0,19.307468402915475,215.5154373059804,215.5154373059804
T457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604814447447616,150.0,-100.0,51.20361186190401,219.78419053949779,219.78419053949779
T458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58229686409877,150.0,-100.0,45.574216024692504,148.67971215205364,148.67971215205364
T459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427948498296989,150.0,-100.0,60.69871245742473,164.00805794098034,164.00805794098034
T460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921033564929001,150.0,-100.0,48.02583912322504,145.58185203973323,145.58185203973323
T461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781068069750885,150.0,-100.0,94.52670174377212,131.4994485058936,131.4994485058936
T462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4580694801002628,150.0,-100.0,14.51737002506571,-79.09136786467793,-79.09136786467793
T463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920065816052322,150.0,-100.0,123.00164540130804,133.3090255121995,133.3090255121995
T464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927559523684611,150.0,-100.0,48.18898809211528,90.30374968004723,90.30374968004723
T465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780950906302435,150.0,-100.0,95.23772657560876,-95.7117071570888,-95.7117071570888
T466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296674486585473,150.0,-100.0,32.41686216463683,141.59280907076052,141.59280907076052
T467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678854413125022,150.0,-100.0,69.7136032812555,126.39547111514364,126.39547111514364
T468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220218746011015,150.0,-100.0,55.50546865027537,-175.9086256823899,-175.9086256823899
T469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71170297907972,150.0,-100.0,77.92574476993,135.69978890599447,135.69978890599447
T470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975688716321593,150.0,-100.0,49.39221790803984,282.21716735085175,282.21716735085175
T471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547273054686211,150.0,-100.0,113.68182636715527,74.85148358024234,74.85148358024234
T472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653261719117315,150.0,-100.0,16.33154297793287,-91.92619176264678,-91.92619176264678
T473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872021046912699,150.0,-100.0,118.00526172817474,132.84038622512946,132.84038622512946
T474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417037179865733,150.0,-100.0,60.42592949664334,-153.19097404620643,-153.19097404620643
T475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808990956888486,150.0,-100.0,95.22477392221215,213.09607503569958,213.09607503569958
T476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886395146165656,150.0,-100.0,72.1598786541414,-101.6468200184886,-101.6468200184886
T477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867644757277866,150.0,-100.0,71.69111893194665,-91.4333777542703,-91.4333777542703
T478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269809834777111,150.0,-100.0,106.74524586942778,179.6778361140431,179.6778361140431
T479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40955804721488204,150.0,-100.0,2.3895118037205094,-188.2116590399284,-188.2116590399284
T480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746266215768554,150.0,-100.0,86.5665539421385,101.41716327293571,101.41716327293571
T481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053524819336016,150.0,-100.0,26.338120483400402,-141.3885449436679,-141.3885449436679
T482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7384106494286978,150.0,-100.0,84.60266235717445,-78.24712639456008,-78.24712639456008
T483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767139611284846,150.0,-100.0,94.17849028212115,175.80891435574793,175.80891435574793
T484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229607198388661,150.0,-100.0,105.74017995971651,148.673937037547,148.673937037547
T485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035532445628138,150.0,-100.0,50.88831114070345,105.90626743861411,105.90626743861411
T486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804117605004611,150.0,-100.0,101.02940125115276,-156.80844000861356,-156.80844000861356
T487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972577722453744,150.0,-100.0,99.3144430613436,160.66468536864693,160.66468536864693
T488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014366413163186,150.0,-100.0,50.35916032907965,111.54288251063508,111.54288251063508
T489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025513472637832,150.0,-100.0,50.63783681594581,-128.19709303326593,-128.19709303326593
T490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130144989079999,150.0,-100.0,28.253624726999973,-98.20202109201016,-98.20202109201016
T491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614603392326938,150.0,-100.0,15.365084808173442,-91.67869186125425,-91.67869186125425
T492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929323942267596,150.0,-100.0,73.23309855668988,160.4829707637313,160.4829707637313
T493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112673971920984,150.0,-100.0,102.8168492980246,125.41819071839763,125.41819071839763
T494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714379806697059,150.0,-100.0,17.859495167426473,-100.76722936575983,-100.76722936575983
T495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147788484458684,150.0,-100.0,78.6947121114671,61.54620475554408,61.54620475554408
T496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000673465022427,150.0,-100.0,0.01683662556066423,-109.83684149538753,-109.83684149538753
T497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234119346009511,150.0,-100.0,30.85298365023779,-95.34427948423063,-95.34427948423063
T498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580116959400214,150.0,-100.0,45.02923985005351,126.18895632276704,126.18895632276704
T499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169087097882648,150.0,-100.0,54.22717744706621,-73.76832457861818,-73.76832457861818
T500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446447622627865,150.0,-100.0,11.161190565696629,-173.16451474829287,-173.16451474829287
T501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40218163482515457,150.0,-100.0,0.5454087062886401,143.2860418906848,143.2860418906848
T502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830237525643386,150.0,-100.0,120.75593814108467,154.43287954807187,154.43287954807187
T503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909119316724678,150.0,-100.0,97.72798291811694,159.86578537027978,159.86578537027978
T504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8783999077421432,150.0,-100.0,119.59997693553579,77.8072591933229,77.8072591933229
T505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849066279935884,150.0,-100.0,46.2266569983971,35.19095234313809,35.19095234313809
T506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8110899434082117,150.0,-100.0,102.77248585205292,-81.33378567869795,-81.33378567869795
T507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078703395882271,150.0,-100.0,26.96758489705679,-134.16499353342306,-134.16499353342306
T508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46830045182558633,150.0,-100.0,17.07511295639658,-126.08989243824084,-126.08989243824084
T509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566034416413089,150.0,-100.0,89.15086041032723,206.27173922073848,206.27173922073848
T510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838929938780765,150.0,-100.0,45.97324846951911,152.04595876978607,152.04595876978607
T511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40734669432747694,150.0,-100.0,1.8366735818692348,99.89062721092637,99.89062721092637
T512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46218419950025513,150.0,-100.0,15.54604987506378,21.883317060234475,21.883317060234475
T513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40496191056391784,150.0,-100.0,1.2404776409794636,-105.73083287800507,-105.73083287800507
T514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387711337294767,150.0,-100.0,84.69278343236917,185.76906577206222,185.76906577206222
T515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627751073813267,150.0,-100.0,15.69377684533167,185.90928628539672,185.90928628539672
T516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46010361456028814,150.0,-100.0,15.025903640072045,155.09281476309934,155.09281476309934
T517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4006768128577341,150.0,-100.0,0.16920321443351583,227.4510075747594,227.4510075747594
T518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235304134919498,150.0,-100.0,105.88260337298745,158.66708321852042,158.66708321852042
T519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990026464772514,150.0,-100.0,49.75066161931286,162.197659895425,162.197659895425
T520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233018174890123,150.0,-100.0,30.825454372253063,141.20727977839644,141.20727977839644
T521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713621595470562,150.0,-100.0,117.84053988676405,233.0735082864009,233.0735082864009
T522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881384175126603,150.0,-100.0,120.34604378165076,86.991761741371,86.991761741371
T523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112068207829984,150.0,-100.0,77.80170519574959,-118.49084224118432,-118.49084224118432
T524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055618849667354,150.0,-100.0,101.39047124168385,229.02703432841867,229.02703432841867
T525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587429215659952,150.0,-100.0,114.6857303914988,99.24529040860656,99.24529040860656
T526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538606751337638,150.0,-100.0,88.46516878344094,108.24285491849885,108.24285491849885
T527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648298619728099,150.0,-100.0,66.20746549320248,254.47693608473867,254.47693608473867
T528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43811960898678226,150.0,-100.0,9.529902246695556,140.98041591187962,140.98041591187962
T529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219499713215026,150.0,-100.0,5.487492830375643,218.6424237338265,218.6424237338265
T530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249895143298394,150.0,-100.0,6.247378582459852,-112.87733260895985,-112.87733260895985
T531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757149051809161,150.0,-100.0,118.92872629522903,-82.34340190687841,-82.34340190687841
T532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847698897835519,150.0,-100.0,71.19247244588799,251.21548116434263,251.21548116434263
T533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905889183811473,150.0,-100.0,122.64722959528683,81.84129977035948,81.84129977035948
T534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8718507964101104,150.0,-100.0,117.96269910252761,-87.22338381420893,-87.22338381420893
T535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638450053233985,150.0,-100.0,59.61251330849625,-99.42556667752744,-99.42556667752744
T536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333002395233097,150.0,-100.0,83.32505988082741,224.20580142679825,224.20580142679825
T537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045192345396461,150.0,-100.0,1.1298086349115266,167.780667439283,167.780667439283
T538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7171818444358435,150.0,-100.0,79.2954611089609,194.11665311617045,194.11665311617045
T539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143510104932168,150.0,-100.0,53.587752623304205,127.39548335834598,127.39548335834598
T540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592513117990758,150.0,-100.0,14.812827949768938,187.20959857499685,187.20959857499685
T541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805039617476961,150.0,-100.0,95.12599043692401,140.93879133909485,140.93879133909485
T542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592132160727044,150.0,-100.0,114.8033040181761,-155.99619854081848,-155.99619854081848
T543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820370144167589,150.0,-100.0,70.50925360418972,200.3756844918461,200.3756844918461
T544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957964728674129,150.0,-100.0,23.949118216853222,-99.57180796490698,-99.57180796490698
T545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180094091457132,150.0,-100.0,4.502352286428298,102.30302903016775,102.30302903016775
T546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752295852876479,150.0,-100.0,118.80739632191198,248.82202922577426,248.82202922577426
T547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412480329864262,150.0,-100.0,35.31200824660655,71.78791941444743,71.78791941444743
T548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462791137432373,150.0,-100.0,111.56977843580933,143.6225439811233,143.6225439811233
T549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955651516292582,150.0,-100.0,73.89128790731456,225.55774651236737,225.55774651236737
T550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035379046054276,150.0,-100.0,25.884476151356893,19.78930716864329,19.78930716864329
T551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660955165578023,150.0,-100.0,41.52387913945058,-94.03155559610516,-94.03155559610516
T552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757975374000497,150.0,-100.0,18.94938435001243,-153.3576275201955,-153.3576275201955
T553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639334006112088,150.0,-100.0,15.983350152802203,-90.41044522243068,-90.41044522243068
T554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612550905427943,150.0,-100.0,65.31377263569858,95.63770305685986,95.63770305685986
T555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7646723970439981,150.0,-100.0,91.16809926099954,-132.57475386655557,-132.57475386655557
T556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7709481634793576,150.0,-100.0,92.7370408698394,-151.7742018637179,-151.7742018637179
T557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808389733252818,150.0,-100.0,102.0974333132045,116.12176738321725,116.12176738321725
T558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8033467598473696,150.0,-100.0,100.8366899618424,-117.92530584074925,-117.92530584074925
T559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439227908158562,150.0,-100.0,9.806977039640493,-57.32890414904477,-57.32890414904477
T560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903158587127785,150.0,-100.0,97.57896467819464,182.52250462680695,182.52250462680695
T561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795026412609656,150.0,-100.0,94.87566031524139,74.8459849120091,74.8459849120091
T562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846403851077706,150.0,-100.0,46.16009627694265,-83.9648305455835,-83.9648305455835
T563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604972605482879,150.0,-100.0,115.12431513707199,194.3827712936918,194.3827712936918
T564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370357946710955,150.0,-100.0,34.25894866777388,-116.74905261838092,-116.74905261838092
T565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282686118739635,150.0,-100.0,107.06715296849087,94.99228835141525,94.99228835141525
