trade_id,symbol,entry,exit,EV,Prob,Conf,ExpectedReturn,ExpectedLoss,PnL,PredictionError,ExitReason
T350,RELIANCE,2024-01-15T14:00:00,2024-01-15T14:45:00,110.86561252615871,0.8434624501046348,0.8,150.0,-100.0,193.02367441798725,0.0,
T351,RELIANCE,2024-01-15T15:00:00,2024-01-15T15:45:00,114.86581670494431,0.8594632668197772,0.8,150.0,-100.0,120.84612807155308,0.0,
T352,RELIANCE,2024-01-15T16:00:00,2024-01-15T16:45:00,105.24981911125771,0.8209992764450308,0.8,150.0,-100.0,183.14406343337063,0.0,
T353,RELIANCE,2024-01-15T17:00:00,2024-01-15T17:45:00,123.08371744056355,0.8923348697622542,0.8,150.0,-100.0,-64.79578427544025,0.0,
T354,RELIANCE,2024-01-15T18:00:00,2024-01-15T18:45:00,16.466096681820233,0.465864386727281,0.8,150.0,-100.0,-115.8585004524927,0.0,
T355,RELIANCE,2024-01-15T19:00:00,2024-01-15T19:45:00,91.60019309578132,0.7664007723831253,0.8,150.0,-100.0,179.31820093775465,0.0,
T356,RELIANCE,2024-01-15T20:00:00,2024-01-15T20:45:00,37.19355641485259,0.5487742256594104,0.8,150.0,-100.0,-77.39975136686402,0.0,
T357,RELIANCE,2024-01-15T21:00:00,2024-01-15T21:45:00,20.008954369321636,0.4800358174772865,0.8,150.0,-100.0,169.05791924413887,0.0,
T358,RELIANCE,2024-01-15T22:00:00,2024-01-15T22:45:00,90.80771438912561,0.7632308575565024,0.8,150.0,-100.0,-106.27069771858076,0.0,
T359,RELIANCE,2024-01-15T23:00:00,2024-01-15T23:45:00,69.38561866278579,0.6775424746511431,0.8,150.0,-100.0,-125.515613626279,0.0,
T360,RELIANCE,2024-01-16T00:00:00,2024-01-16T00:45:00,44.423071085717446,0.5776922843428698,0.8,150.0,-100.0,-104.02051500018753,0.0,
T361,RELIANCE,2024-01-16T01:00:00,2024-01-16T01:45:00,93.216722841404,0.772866891365616,0.8,150.0,-100.0,150.73440973645987,0.0,
T362,RELIANCE,2024-01-16T02:00:00,2024-01-16T02:45:00,40.8664520422599,0.5634658081690396,0.8,150.0,-100.0,186.11906789138857,0.0,
T363,RELIANCE,2024-01-16T03:00:00,2024-01-16T03:45:00,56.07632886931782,0.6243053154772713,0.8,150.0,-100.0,-111.184994562753,0.0,
T364,RELIANCE,2024-01-16T04:00:00,2024-01-16T04:45:00,48.940712272228666,0.5957628490889146,0.8,150.0,-100.0,73.71718427149526,0.0,
T365,RELIANCE,2024-01-16T05:00:00,2024-01-16T05:45:00,73.52528336854883,0.6941011334741953,0.8,150.0,-100.0,213.1292051713591,0.0,
T366,RELIANCE,2024-01-16T06:00:00,2024-01-16T06:45:00,72.49797342851642,0.6899918937140657,0.8,150.0,-100.0,253.0751788318199,0.0,
T367,RELIANCE,2024-01-16T07:00:00,2024-01-16T07:45:00,33.7275900160268,0.5349103600641072,0.8,150.0,-100.0,-63.74901308220573,0.0,
T368,RELIANCE,2024-01-16T08:00:00,2024-01-16T08:45:00,7.318866155497403,0.4292754646219896,0.8,150.0,-100.0,184.81937237283577,0.0,
T369,RELIANCE,2024-01-16T09:00:00,2024-01-16T09:45:00,55.02487474443633,0.6200994989777453,0.8,150.0,-100.0,197.76526042852555,0.0,
T370,RELIANCE,2024-01-16T10:00:00,2024-01-16T10:45:00,11.075053709952158,0.44430021483980864,0.8,150.0,-100.0,225.67248716210656,0.0,
T371,RELIANCE,2024-01-16T11:00:00,2024-01-16T11:45:00,80.32064994189895,0.7212825997675958,0.8,150.0,-100.0,181.54058422773886,0.0,
T372,RELIANCE,2024-01-16T12:00:00,2024-01-16T12:45:00,14.792023865423424,0.4591680954616937,0.8,150.0,-100.0,131.38966119644735,0.0,
T373,RELIANCE,2024-01-16T13:00:00,2024-01-16T13:45:00,23.059531641704915,0.4922381265668197,0.8,150.0,-100.0,204.4374309852093,0.0,
T374,RELIANCE,2024-01-16T14:00:00,2024-01-16T14:45:00,3.0239704864194152,0.41209588194567764,0.8,150.0,-100.0,-95.77341259266389,0.0,
T375,RELIANCE,2024-01-16T15:00:00,2024-01-16T15:45:00,32.41209485822173,0.5296483794328869,0.8,150.0,-100.0,61.578031721857414,0.0,
T376,RELIANCE,2024-01-16T16:00:00,2024-01-16T16:45:00,23.26267723078466,0.4930507089231387,0.8,150.0,-100.0,-135.09750507130863,0.0,
T377,RELIANCE,2024-01-16T17:00:00,2024-01-16T17:45:00,90.99241337172066,0.7639696534868826,0.8,150.0,-100.0,6.3868893359175445,0.0,
T378,RELIANCE,2024-01-16T18:00:00,2024-01-16T18:45:00,95.68911237388872,0.7827564494955549,0.8,150.0,-100.0,100.08072804058543,0.0,
T379,RELIANCE,2024-01-16T19:00:00,2024-01-16T19:45:00,119.57682763543224,0.878307310541729,0.8,150.0,-100.0,165.0895949909733,0.0,
T380,RELIANCE,2024-01-16T20:00:00,2024-01-16T20:45:00,32.71321046698825,0.530852841867953,0.8,150.0,-100.0,138.67605540492366,0.0,
T381,RELIANCE,2024-01-16T21:00:00,2024-01-16T21:45:00,56.2174803063175,0.62486992122527,0.8,150.0,-100.0,-88.97903479551465,0.0,
T382,RELIANCE,2024-01-16T22:00:00,2024-01-16T22:45:00,4.2017000229103445,0.41680680009164134,0.8,150.0,-100.0,28.78798698635292,0.0,
T383,RELIANCE,2024-01-16T23:00:00,2024-01-16T23:45:00,2.727924596936191,0.4109116983877448,0.8,150.0,-100.0,-73.47863810916851,0.0,
T384,RELIANCE,2024-01-17T00:00:00,2024-01-17T00:45:00,117.10280775413649,0.8684112310165459,0.8,150.0,-100.0,71.87270715567287,0.0,
T385,RELIANCE,2024-01-17T01:00:00,2024-01-17T01:45:00,32.066257805530995,0.528265031222124,0.8,150.0,-100.0,-115.87158032038884,0.0,
T386,RELIANCE,2024-01-17T02:00:00,2024-01-17T02:45:00,57.99156083604205,0.6319662433441682,0.8,150.0,-100.0,-148.45395447716527,0.0,
T387,RELIANCE,2024-01-17T03:00:00,2024-01-17T03:45:00,28.164616243904398,0.5126584649756176,0.8,150.0,-100.0,208.23696772285857,0.0,
T388,RELIANCE,2024-01-17T04:00:00,2024-01-17T04:45:00,65.4238639217958,0.6616954556871832,0.8,150.0,-100.0,171.44082501652866,0.0,
T389,RELIANCE,2024-01-17T05:00:00,2024-01-17T05:45:00,67.94227716783078,0.6717691086713231,0.8,150.0,-100.0,184.6552803631572,0.0,
T390,RELIANCE,2024-01-17T06:00:00,2024-01-17T06:45:00,20.721817520409473,0.4828872700816379,0.8,150.0,-100.0,-86.90320587526996,0.0,
T391,RELIANCE,2024-01-17T07:00:00,2024-01-17T07:45:00,81.37168339386928,0.7254867335754771,0.8,150.0,-100.0,195.19674205430977,0.0,
T392,RELIANCE,2024-01-17T08:00:00,2024-01-17T08:45:00,100.80045215410493,0.8032018086164198,0.8,150.0,-100.0,117.70179104377323,0.0,
T393,RELIANCE,2024-01-17T09:00:00,2024-01-17T09:45:00,94.5939382110794,0.7783757528443176,0.8,150.0,-100.0,110.04039966748732,0.0,
T394,RELIANCE,2024-01-17T10:00:00,2024-01-17T10:45:00,109.94773186894116,0.8397909274757647,0.8,150.0,-100.0,-108.75433806746632,0.0,
T395,RELIANCE,2024-01-17T11:00:00,2024-01-17T11:45:00,3.3959276531949882,0.41358371061277993,0.8,150.0,-100.0,71.84045956516715,0.0,
T396,RELIANCE,2024-01-17T12:00:00,2024-01-17T12:45:00,67.33772474408929,0.6693508989763571,0.8,150.0,-100.0,164.93764541828432,0.0,
T397,RELIANCE,2024-01-17T13:00:00,2024-01-17T13:45:00,96.95148136566593,0.7878059254626637,0.8,150.0,-100.0,-122.55373150285553,0.0,
T398,RELIANCE,2024-01-17T14:00:00,2024-01-17T14:45:00,35.89224476057193,0.5435689790422877,0.8,150.0,-100.0,-43.80106671347363,0.0,
T399,RELIANCE,2024-01-17T15:00:00,2024-01-17T15:45:00,114.3862585508804,0.8575450342035216,0.8,150.0,-100.0,204.00240328573244,0.0,
T400,RELIANCE,2024-01-17T16:00:00,2024-01-17T16:45:00,99.1576688047818,0.7966306752191272,0.8,150.0,-100.0,133.26123339467296,0.0,
T401,RELIANCE,2024-01-17T17:00:00,2024-01-17T17:45:00,81.78656904062024,0.727146276162481,0.8,150.0,-100.0,129.81757683790016,0.0,
T402,RELIANCE,2024-01-17T18:00:00,2024-01-17T18:45:00,10.433010623672914,0.44173204249469167,0.8,150.0,-100.0,-99.27341629981726,0.0,
T403,RELIANCE,2024-01-17T19:00:00,2024-01-17T19:45:00,123.01378987956222,0.8920551595182489,0.8,150.0,-100.0,220.61102777077144,0.0,
T404,RELIANCE,2024-01-17T20:00:00,2024-01-17T20:45:00,110.24096978808049,0.840963879152322,0.8,150.0,-100.0,209.36930257823755,0.0,
T405,RELIANCE,2024-01-17T21:00:00,2024-01-17T21:45:00,9.925823080378692,0.4397032923215148,0.8,150.0,-100.0,-22.313090739441577,0.0,
T406,RELIANCE,2024-01-17T22:00:00,2024-01-17T22:45:00,102.382939232707,0.809531756930828,0.8,150.0,-100.0,99.67287173601795,0.0,
T407,RELIANCE,2024-01-17T23:00:00,2024-01-17T23:45:00,57.40814964665172,0.6296325985866069,0.8,150.0,-100.0,206.99392805645226,0.0,
T408,RELIANCE,2024-01-18T00:00:00,2024-01-18T00:45:00,41.9010059213591,0.5676040236854364,0.8,150.0,-100.0,192.03100132522763,0.0,
T409,RELIANCE,2024-01-18T01:00:00,2024-01-18T01:45:00,17.74649872012425,0.47098599488049697,0.8,150.0,-100.0,177.33667841006897,0.0,
T410,RELIANCE,2024-01-18T02:00:00,2024-01-18T02:45:00,81.39344811020926,0.7255737924408371,0.8,150.0,-100.0,199.91554490739802,0.0,
T411,RELIANCE,2024-01-18T03:00:00,2024-01-18T03:45:00,79.26776728696711,0.7170710691478684,0.8,150.0,-100.0,128.41898436409758,0.0,
T412,RELIANCE,2024-01-18T04:00:00,2024-01-18T04:45:00,85.79089958576216,0.7431635983430487,0.8,150.0,-100.0,164.1643935773071,0.0,
T413,RELIANCE,2024-01-18T05:00:00,2024-01-18T05:45:00,34.90951105680132,0.5396380442272053,0.8,150.0,-100.0,-107.76714921112232,0.0,
T414,RELIANCE,2024-01-18T06:00:00,2024-01-18T06:45:00,38.16383458709142,0.5526553383483657,0.8,150.0,-100.0,175.69539248294575,0.0,
T415,RELIANCE,2024-01-18T07:00:00,2024-01-18T07:45:00,98.55591790666232,0.7942236716266493,0.8,150.0,-100.0,158.9790890969799,0.0,
T416,RELIANCE,2024-01-18T08:00:00,2024-01-18T08:45:00,83.84153898822925,0.735366155952917,0.8,150.0,-100.0,143.36831268087133,0.0,
T417,RELIANCE,2024-01-18T09:00:00,2024-01-18T09:45:00,68.33102752347355,0.6733241100938943,0.8,150.0,-100.0,101.27353476646792,0.0,
T418,RELIANCE,2024-01-18T10:00:00,2024-01-18T10:45:00,52.8185535389931,0.6112742141559724,0.8,150.0,-100.0,166.59901652845073,0.0,
T419,RELIANCE,2024-01-18T11:00:00,2024-01-18T11:45:00,36.52727880773725,0.546109115230949,0.8,150.0,-100.0,-94.28500960662801,0.0,
T420,RELIANCE,2024-01-18T12:00:00,2024-01-18T12:45:00,2.2508194500568166,0.40900327780022727,0.8,150.0,-100.0,-128.06316106133787,0.0,
T421,RELIANCE,2024-01-18T13:00:00,2024-01-18T13:45:00,109.09422994576599,0.8363769197830639,0.8,150.0,-100.0,204.29910580875162,0.0,
T422,RELIANCE,2024-01-18T14:00:00,2024-01-18T14:45:00,12.0668087744301,0.44826723509772043,0.8,150.0,-100.0,149.02901970561336,0.0,
T423,RELIANCE,2024-01-18T15:00:00,2024-01-18T15:45:00,37.154725963577135,0.5486189038543086,0.8,150.0,-100.0,134.84101085828624,0.0,
T424,RELIANCE,2024-01-18T16:00:00,2024-01-18T16:45:00,112.8618743989984,0.8514474975959936,0.8,150.0,-100.0,-71.49077224079272,0.0,
T425,RELIANCE,2024-01-18T17:00:00,2024-01-18T17:45:00,9.871145273853585,0.43948458109541433,0.8,150.0,-100.0,235.53066862909628,0.0,
T426,RELIANCE,2024-01-18T18:00:00,2024-01-18T18:45:00,72.85085438543621,0.6914034175417448,0.8,150.0,-100.0,-97.89843510660455,0.0,
T427,RELIANCE,2024-01-18T19:00:00,2024-01-18T19:45:00,74.87231352215133,0.6994892540886053,0.8,150.0,-100.0,208.09391513040953,0.0,
T428,RELIANCE,2024-01-18T20:00:00,2024-01-18T20:45:00,83.65003286725982,0.7346001314690392,0.8,150.0,-100.0,-94.31255150203769,0.0,
T429,RELIANCE,2024-01-18T21:00:00,2024-01-18T21:45:00,39.618323473889916,0.5584732938955597,0.8,150.0,-100.0,200.05230462835706,0.0,
T430,RELIANCE,2024-01-18T22:00:00,2024-01-18T22:45:00,111.56541124435577,0.8462616449774231,0.8,150.0,-100.0,230.61391289943228,0.0,
T431,RELIANCE,2024-01-18T23:00:00,2024-01-18T23:45:00,29.679183546850794,0.5187167341874032,0.8,150.0,-100.0,215.74572267920237,0.0,
T432,RELIANCE,2024-01-19T00:00:00,2024-01-19T00:45:00,60.95838357765807,0.6438335343106323,0.8,150.0,-100.0,-96.30385579646543,0.0,
T433,RELIANCE,2024-01-19T01:00:00,2024-01-19T01:45:00,79.26300392204143,0.7170520156881657,0.8,150.0,-100.0,177.57426880202337,0.0,
T434,RELIANCE,2024-01-19T02:00:00,2024-01-19T02:45:00,59.0616693758142,0.6362466775032568,0.8,150.0,-100.0,128.53488877413702,0.0,
T435,RELIANCE,2024-01-19T03:00:00,2024-01-19T03:45:00,60.255132264010335,0.6410205290560413,0.8,150.0,-100.0,115.3789510063072,0.0,
T436,RELIANCE,2024-01-19T04:00:00,2024-01-19T04:45:00,25.874072304803356,0.5034962892192134,0.8,150.0,-100.0,-109.2762723114959,0.0,
T437,RELIANCE,2024-01-19T05:00:00,2024-01-19T05:45:00,64.08346574455206,0.6563338629782083,0.8,150.0,-100.0,112.39217972047084,0.0,
T438,RELIANCE,2024-01-19T06:00:00,2024-01-19T06:45:00,10.886595849471448,0.44354638339788577,0.8,150.0,-100.0,-109.57161806999855,0.0,
T439,RELIANCE,2024-01-19T07:00:00,2024-01-19T07:45:00,61.69332254251484,0.6467732901700594,0.8,150.0,-100.0,-123.88077570410468,0.0,
T440,RELIANCE,2024-01-19T08:00:00,2024-01-19T08:45:00,34.341440689939944,0.5373657627597598,0.8,150.0,-100.0,59.84301618720275,0.0,
T441,RELIANCE,2024-01-19T09:00:00,2024-01-19T09:45:00,75.98815176133797,0.7039526070453519,0.8,150.0,-100.0,70.79320284972552,0.0,
T442,RELIANCE,2024-01-19T10:00:00,2024-01-19T10:45:00,102.6497853187783,0.8105991412751132,0.8,150.0,-100.0,125.84694741582803,0.0,
T443,RELIANCE,2024-01-19T11:00:00,2024-01-19T11:45:00,75.47443161867349,0.701897726474694,0.8,150.0,-100.0,157.33965059927746,0.0,
T444,RELIANCE,2024-01-19T12:00:00,2024-01-19T12:45:00,57.02956361944276,0.628118254477771,0.8,150.0,-100.0,139.4434880586153,0.0,
T445,RELIANCE,2024-01-19T13:00:00,2024-01-19T13:45:00,10.02250176023793,0.44009000704095175,0.8,150.0,-100.0,100.6410236424408,0.0,
T446,RELIANCE,2024-01-19T14:00:00,2024-01-19T14:45:00,84.83374458407059,0.7393349783362824,0.8,150.0,-100.0,145.0705933857869,0.0,
T447,RELIANCE,2024-01-19T15:00:00,2024-01-19T15:45:00,76.57168354310241,0.7062867341724096,0.8,150.0,-100.0,-99.43451131165457,0.0,
T448,RELIANCE,2024-01-19T16:00:00,2024-01-19T16:45:00,112.80666341073022,0.8512266536429209,0.8,150.0,-100.0,92.8136896339669,0.0,
T449,RELIANCE,2024-01-19T17:00:00,2024-01-19T17:45:00,36.88008845676952,0.5475203538270781,0.8,150.0,-100.0,155.42798528882616,0.0,
T450,RELIANCE,2024-01-19T18:00:00,2024-01-19T18:45:00,15.375411890468207,0.46150164756187284,0.8,150.0,-100.0,-62.02876477405898,0.0,
T451,RELIANCE,2024-01-19T19:00:00,2024-01-19T19:45:00,86.56160333365318,0.7462464133346127,0.8,150.0,-100.0,106.69125758927495,0.0,
T452,RELIANCE,2024-01-19T20:00:00,2024-01-19T20:45:00,38.28918734727658,0.5531567493891063,0.8,150.0,-100.0,-58.22604099807014,0.0,
T453,RELIANCE,2024-01-19T21:00:00,2024-01-19T21:45:00,114.57940448015093,0.8583176179206037,0.8,150.0,-100.0,137.49767427005236,0.0,
T454,RELIANCE,2024-01-19T22:00:00,2024-01-19T22:45:00,46.39655292970344,0.5855862117188138,0.8,150.0,-100.0,-69.02361386975028,0.0,
T455,RELIANCE,2024-01-19T23:00:00,2024-01-19T23:45:00,53.81616730777594,0.6152646692311038,0.8,150.0,-100.0,206.33525684137916,0.0,
T456,RELIANCE,2024-01-20T00:00:00,2024-01-20T00:45:00,19.307468402915475,0.4772298736116619,0.8,150.0,-100.0,215.5154373059804,0.0,
T457,RELIANCE,2024-01-20T01:00:00,2024-01-20T01:45:00,51.20361186190401,0.604814447447616,0.8,150.0,-100.0,219.78419053949779,0.0,
T458,RELIANCE,2024-01-20T02:00:00,2024-01-20T02:45:00,45.574216024692504,0.58229686409877,0.8,150.0,-100.0,148.67971215205364,0.0,
T459,RELIANCE,2024-01-20T03:00:00,2024-01-20T03:45:00,60.69871245742473,0.6427948498296989,0.8,150.0,-100.0,164.00805794098034,0.0,
T460,RELIANCE,2024-01-20T04:00:00,2024-01-20T04:45:00,48.02583912322504,0.5921033564929001,0.8,150.0,-100.0,145.58185203973323,0.0,
T461,RELIANCE,2024-01-20T05:00:00,2024-01-20T05:45:00,94.52670174377212,0.7781068069750885,0.8,150.0,-100.0,131.4994485058936,0.0,
T462,RELIANCE,2024-01-20T06:00:00,2024-01-20T06:45:00,14.51737002506571,0.4580694801002628,0.8,150.0,-100.0,-79.09136786467793,0.0,
T463,RELIANCE,2024-01-20T07:00:00,2024-01-20T07:45:00,123.00164540130804,0.8920065816052322,0.8,150.0,-100.0,133.3090255121995,0.0,
T464,RELIANCE,2024-01-20T08:00:00,2024-01-20T08:45:00,48.18898809211528,0.5927559523684611,0.8,150.0,-100.0,90.30374968004723,0.0,
T465,RELIANCE,2024-01-20T09:00:00,2024-01-20T09:45:00,95.23772657560876,0.780950906302435,0.8,150.0,-100.0,-95.7117071570888,0.0,
T466,RELIANCE,2024-01-20T10:00:00,2024-01-20T10:45:00,32.41686216463683,0.5296674486585473,0.8,150.0,-100.0,141.59280907076052,0.0,
T467,RELIANCE,2024-01-20T11:00:00,2024-01-20T11:45:00,69.7136032812555,0.678854413125022,0.8,150.0,-100.0,126.39547111514364,0.0,
T468,RELIANCE,2024-01-20T12:00:00,2024-01-20T12:45:00,55.50546865027537,0.6220218746011015,0.8,150.0,-100.0,-175.9086256823899,0.0,
T469,RELIANCE,2024-01-20T13:00:00,2024-01-20T13:45:00,77.92574476993,0.71170297907972,0.8,150.0,-100.0,135.69978890599447,0.0,
T470,RELIANCE,2024-01-20T14:00:00,2024-01-20T14:45:00,49.39221790803984,0.5975688716321593,0.8,150.0,-100.0,282.21716735085175,0.0,
T471,RELIANCE,2024-01-20T15:00:00,2024-01-20T15:45:00,113.68182636715527,0.8547273054686211,0.8,150.0,-100.0,74.85148358024234,0.0,
T472,RELIANCE,2024-01-20T16:00:00,2024-01-20T16:45:00,16.33154297793287,0.4653261719117315,0.8,150.0,-100.0,-91.92619176264678,0.0,
T473,RELIANCE,2024-01-20T17:00:00,2024-01-20T17:45:00,118.00526172817474,0.872021046912699,0.8,150.0,-100.0,132.84038622512946,0.0,
T474,RELIANCE,2024-01-20T18:00:00,2024-01-20T18:45:00,60.42592949664334,0.6417037179865733,0.8,150.0,-100.0,-153.19097404620643,0.0,
T475,RELIANCE,2024-01-20T19:00:00,2024-01-20T19:45:00,95.22477392221215,0.7808990956888486,0.8,150.0,-100.0,213.09607503569958,0.0,
T476,RELIANCE,2024-01-20T20:00:00,2024-01-20T20:45:00,72.1598786541414,0.6886395146165656,0.8,150.0,-100.0,-101.6468200184886,0.0,
T477,RELIANCE,2024-01-20T21:00:00,2024-01-20T21:45:00,71.69111893194665,0.6867644757277866,0.8,150.0,-100.0,-91.4333777542703,0.0,
T478,RELIANCE,2024-01-20T22:00:00,2024-01-20T22:45:00,106.74524586942778,0.8269809834777111,0.8,150.0,-100.0,179.6778361140431,0.0,
T479,RELIANCE,2024-01-20T23:00:00,2024-01-20T23:45:00,2.3895118037205094,0.40955804721488204,0.8,150.0,-100.0,-188.2116590399284,0.0,
T480,RELIANCE,2024-01-21T00:00:00,2024-01-21T00:45:00,86.5665539421385,0.746266215768554,0.8,150.0,-100.0,101.41716327293571,0.0,
T481,RELIANCE,2024-01-21T01:00:00,2024-01-21T01:45:00,26.338120483400402,0.5053524819336016,0.8,150.0,-100.0,-141.3885449436679,0.0,
T482,RELIANCE,2024-01-21T02:00:00,2024-01-21T02:45:00,84.60266235717445,0.7384106494286978,0.8,150.0,-100.0,-78.24712639456008,0.0,
T483,RELIANCE,2024-01-21T03:00:00,2024-01-21T03:45:00,94.17849028212115,0.7767139611284846,0.8,150.0,-100.0,175.80891435574793,0.0,
T484,RELIANCE,2024-01-21T04:00:00,2024-01-21T04:45:00,105.74017995971651,0.8229607198388661,0.8,150.0,-100.0,148.673937037547,0.0,
T485,RELIANCE,2024-01-21T05:00:00,2024-01-21T05:45:00,50.88831114070345,0.6035532445628138,0.8,150.0,-100.0,105.90626743861411,0.0,
T486,RELIANCE,2024-01-21T06:00:00,2024-01-21T06:45:00,101.02940125115276,0.804117605004611,0.8,150.0,-100.0,-156.80844000861356,0.0,
T487,RELIANCE,2024-01-21T07:00:00,2024-01-21T07:45:00,99.3144430613436,0.7972577722453744,0.8,150.0,-100.0,160.66468536864693,0.0,
T488,RELIANCE,2024-01-21T08:00:00,2024-01-21T08:45:00,50.35916032907965,0.6014366413163186,0.8,150.0,-100.0,111.54288251063508,0.0,
T489,RELIANCE,2024-01-21T09:00:00,2024-01-21T09:45:00,50.63783681594581,0.6025513472637832,0.8,150.0,-100.0,-128.19709303326593,0.0,
T490,RELIANCE,2024-01-21T10:00:00,2024-01-21T10:45:00,28.253624726999973,0.5130144989079999,0.8,150.0,-100.0,-98.20202109201016,0.0,
T491,RELIANCE,2024-01-21T11:00:00,2024-01-21T11:45:00,15.365084808173442,0.4614603392326938,0.8,150.0,-100.0,-91.67869186125425,0.0,
T492,RELIANCE,2024-01-21T12:00:00,2024-01-21T12:45:00,73.23309855668988,0.6929323942267596,0.8,150.0,-100.0,160.4829707637313,0.0,
T493,RELIANCE,2024-01-21T13:00:00,2024-01-21T13:45:00,102.8168492980246,0.8112673971920984,0.8,150.0,-100.0,125.41819071839763,0.0,
T494,RELIANCE,2024-01-21T14:00:00,2024-01-21T14:45:00,17.859495167426473,0.4714379806697059,0.8,150.0,-100.0,-100.76722936575983,0.0,
T495,RELIANCE,2024-01-21T15:00:00,2024-01-21T15:45:00,78.6947121114671,0.7147788484458684,0.8,150.0,-100.0,61.54620475554408,0.0,
T496,RELIANCE,2024-01-21T16:00:00,2024-01-21T16:45:00,0.01683662556066423,0.4000673465022427,0.8,150.0,-100.0,-109.83684149538753,0.0,
T497,RELIANCE,2024-01-21T17:00:00,2024-01-21T17:45:00,30.85298365023779,0.5234119346009511,0.8,150.0,-100.0,-95.34427948423063,0.0,
T498,RELIANCE,2024-01-21T18:00:00,2024-01-21T18:45:00,45.02923985005351,0.580116959400214,0.8,150.0,-100.0,126.18895632276704,0.0,
T499,RELIANCE,2024-01-21T19:00:00,2024-01-21T19:45:00,54.22717744706621,0.6169087097882648,0.8,150.0,-100.0,-73.76832457861818,0.0,
T500,RELIANCE,2024-01-21T20:00:00,2024-01-21T20:45:00,11.161190565696629,0.4446447622627865,0.8,150.0,-100.0,-173.16451474829287,0.0,
T501,RELIANCE,2024-01-21T21:00:00,2024-01-21T21:45:00,0.5454087062886401,0.40218163482515457,0.8,150.0,-100.0,143.2860418906848,0.0,
T502,RELIANCE,2024-01-21T22:00:00,2024-01-21T22:45:00,120.75593814108467,0.8830237525643386,0.8,150.0,-100.0,154.43287954807187,0.0,
T503,RELIANCE,2024-01-21T23:00:00,2024-01-21T23:45:00,97.72798291811694,0.7909119316724678,0.8,150.0,-100.0,159.86578537027978,0.0,
T504,RELIANCE,2024-01-22T00:00:00,2024-01-22T00:45:00,119.59997693553579,0.8783999077421432,0.8,150.0,-100.0,77.8072591933229,0.0,
T505,RELIANCE,2024-01-22T01:00:00,2024-01-22T01:45:00,46.2266569983971,0.5849066279935884,0.8,150.0,-100.0,35.19095234313809,0.0,
T506,RELIANCE,2024-01-22T02:00:00,2024-01-22T02:45:00,102.77248585205292,0.8110899434082117,0.8,150.0,-100.0,-81.33378567869795,0.0,
T507,RELIANCE,2024-01-22T03:00:00,2024-01-22T03:45:00,26.96758489705679,0.5078703395882271,0.8,150.0,-100.0,-134.16499353342306,0.0,
T508,RELIANCE,2024-01-22T04:00:00,2024-01-22T04:45:00,17.07511295639658,0.46830045182558633,0.8,150.0,-100.0,-126.08989243824084,0.0,
T509,RELIANCE,2024-01-22T05:00:00,2024-01-22T05:45:00,89.15086041032723,0.7566034416413089,0.8,150.0,-100.0,206.27173922073848,0.0,
T510,RELIANCE,2024-01-22T06:00:00,2024-01-22T06:45:00,45.97324846951911,0.5838929938780765,0.8,150.0,-100.0,152.04595876978607,0.0,
T511,RELIANCE,2024-01-22T07:00:00,2024-01-22T07:45:00,1.8366735818692348,0.40734669432747694,0.8,150.0,-100.0,99.89062721092637,0.0,
T512,RELIANCE,2024-01-22T08:00:00,2024-01-22T08:45:00,15.54604987506378,0.46218419950025513,0.8,150.0,-100.0,21.883317060234475,0.0,
T513,RELIANCE,2024-01-22T09:00:00,2024-01-22T09:45:00,1.2404776409794636,0.40496191056391784,0.8,150.0,-100.0,-105.73083287800507,0.0,
T514,RELIANCE,2024-01-22T10:00:00,2024-01-22T10:45:00,84.69278343236917,0.7387711337294767,0.8,150.0,-100.0,185.76906577206222,0.0,
T515,RELIANCE,2024-01-22T11:00:00,2024-01-22T11:45:00,15.69377684533167,0.4627751073813267,0.8,150.0,-100.0,185.90928628539672,0.0,
T516,RELIANCE,2024-01-22T12:00:00,2024-01-22T12:45:00,15.025903640072045,0.46010361456028814,0.8,150.0,-100.0,155.09281476309934,0.0,
T517,RELIANCE,2024-01-22T13:00:00,2024-01-22T13:45:00,0.16920321443351583,0.4006768128577341,0.8,150.0,-100.0,227.4510075747594,0.0,
T518,RELIANCE,2024-01-22T14:00:00,2024-01-22T14:45:00,105.88260337298745,0.8235304134919498,0.8,150.0,-100.0,158.66708321852042,0.0,
T519,RELIANCE,2024-01-22T15:00:00,2024-01-22T15:45:00,49.75066161931286,0.5990026464772514,0.8,150.0,-100.0,162.197659895425,0.0,
T520,RELIANCE,2024-01-22T16:00:00,2024-01-22T16:45:00,30.825454372253063,0.5233018174890123,0.8,150.0,-100.0,141.20727977839644,0.0,
T521,RELIANCE,2024-01-22T17:00:00,2024-01-22T17:45:00,117.84053988676405,0.8713621595470562,0.8,150.0,-100.0,233.0735082864009,0.0,
T522,RELIANCE,2024-01-22T18:00:00,2024-01-22T18:45:00,120.34604378165076,0.881384175126603,0.8,150.0,-100.0,86.991761741371,0.0,
T523,RELIANCE,2024-01-22T19:00:00,2024-01-22T19:45:00,77.80170519574959,0.7112068207829984,0.8,150.0,-100.0,-118.49084224118432,0.0,
T524,RELIANCE,2024-01-22T20:00:00,2024-01-22T20:45:00,101.39047124168385,0.8055618849667354,0.8,150.0,-100.0,229.02703432841867,0.0,
